student_id,teacher_id,hifz,muragaa,hijri_date,notes
56,2,3.0,30.0,01/03/1447,
56,2,0.5,0.0,02/03/1447,
56,2,0.0,0.0,03/03/1447,
56,2,0.0,3.0,04/03/1447,
56,2,0.0,0.0,05/03/1447,
56,2,0.0,0.0,06/03/1447,
56,2,0.0,0.0,07/03/1447,
56,2,0.0,0.0,08/03/1447,
56,2,0.5,3.0,09/03/1447,
56,2,0.0,0.0,10/03/1447,
56,2,0.5,0.0,11/03/1447,
56,2,0.0,0.0,12/03/1447,
56,2,0.0,0.0,13/03/1447,
56,2,0.0,4.0,14/03/1447,
56,2,0.5,0.0,15/03/1447,
56,2,0.0,0.0,16/03/1447,
56,2,0.0,0.0,17/03/1447,
56,2,0.0,2.0,18/03/1447,
56,2,0.0,4.0,19/03/1447,
56,2,0.0,3.0,20/03/1447,
56,2,0.0,2.0,21/03/1447,
56,2,0.0,2.0,22/03/1447,
56,2,0.5,0.0,24/03/1447,
56,2,0.5,0.0,25/03/1447,
56,2,0.0,0.0,26/03/1447,
56,2,0.0,0.0,27/03/1447,
56,2,0.0,3.0,29/03/1447,
56,2,0.0,4.0,30/03/1447,
56,2,0.0,0.0,31/03/1447,
55,2,0.5,0.0,01/03/1447,
55,2,0.5,0.0,25/03/1447,
35,2,2.0,31.0,01/03/1447,
35,2,0.0,5.0,03/03/1447,
35,2,0.5,0.0,04/03/1447,
35,2,0.5,0.0,05/03/1447,
35,2,0.5,0.0,06/03/1447,
35,2,0.0,0.0,07/03/1447,
35,2,0.0,0.0,08/03/1447,
35,2,0.0,3.0,09/03/1447,
35,2,0.0,6.0,18/03/1447,
35,2,0.0,2.0,19/03/1447,
35,2,0.0,2.0,20/03/1447,
35,2,0.0,3.0,21/03/1447,
35,2,0.0,5.0,22/03/1447,
35,2,0.0,0.0,24/03/1447,
35,2,0.5,0.0,25/03/1447,
35,2,0.0,3.0,26/03/1447,
35,2,0.0,0.0,27/03/1447,
35,2,0.0,0.0,28/03/1447,
35,2,0.0,2.0,29/03/1447,
35,2,0.0,0.0,30/03/1447,
35,2,0.0,0.0,31/03/1447,
7,2,5.0,14.0,01/03/1447,
7,2,0.5,0.0,04/03/1447,
7,2,0.5,0.0,05/03/1447,
7,2,4.0,0.0,06/03/1447,
7,2,0.0,0.0,07/03/1447,
7,2,0.0,0.0,08/03/1447,
7,2,0.0,2.0,09/03/1447,
7,2,0.0,4.0,18/03/1447,
7,2,0.0,0.0,19/03/1447,
7,2,0.0,0.0,20/03/1447,
7,2,0.0,0.0,21/03/1447,
7,2,0.0,4.0,22/03/1447,
7,2,0.0,0.0,24/03/1447,
7,2,0.0,0.0,25/03/1447,
7,2,0.0,0.0,26/03/1447,
7,2,0.0,0.0,27/03/1447,
7,2,0.0,0.0,28/03/1447,
7,2,0.0,4.0,29/03/1447,
7,2,0.0,0.0,30/03/1447,
7,2,0.0,0.0,31/03/1447,
15,2,1.0,5.0,01/03/1447,
15,2,0.0,3.0,03/03/1447,
15,2,0.0,2.0,04/03/1447,
15,2,1.0,0.0,06/03/1447,
15,2,0.0,0.0,18/03/1447,
15,2,0.0,0.0,21/03/1447,
15,2,0.0,0.0,22/03/1447,
15,2,0.0,0.0,26/03/1447,
15,2,0.0,0.0,27/03/1447,
15,2,0.0,0.0,28/03/1447,
15,2,0.0,0.0,30/03/1447,
46,2,0.0,0.0,01/03/1447,
33,2,0.0,0.0,01/03/1447,
1,2,0.0,0.0,01/03/1447,
11,2,0.0,9.0,01/03/1447,
11,2,0.0,4.0,26/03/1447,
11,2,0.0,0.0,27/03/1447,
11,2,0.0,2.0,28/03/1447,
11,2,0.0,3.0,29/03/1447,
11,2,0.0,0.0,30/03/1447,
11,2,0.0,0.0,31/03/1447,
37,2,0.0,0.0,01/03/1447,
41,2,0.0,0.0,01/03/1447,
47,2,2.5,105.0,01/03/1447,
47,2,0.0,4.0,02/03/1447,
47,2,0.0,0.0,03/03/1447,
47,2,0.0,5.0,05/03/1447,
47,2,0.0,5.0,06/03/1447,
47,2,0.0,7.0,07/03/1447,
47,2,0.5,0.0,08/03/1447,
47,2,0.0,0.0,09/03/1447,
47,2,0.0,0.0,10/03/1447,
47,2,0.5,0.0,11/03/1447,
47,2,0.0,7.0,12/03/1447,
47,2,0.0,8.0,13/03/1447,
47,2,0.0,13.0,14/03/1447,
47,2,0.0,0.0,17/03/1447,
47,2,0.5,0.0,18/03/1447,
47,2,0.0,8.0,19/03/1447,
47,2,0.0,0.0,20/03/1447,
47,2,0.5,0.0,22/03/1447,
47,2,0.0,6.0,23/03/1447,
47,2,0.0,7.0,24/03/1447,
47,2,0.0,12.0,25/03/1447,
47,2,0.5,9.0,26/03/1447,
47,2,0.0,0.0,27/03/1447,
47,2,0.0,0.0,28/03/1447,
47,2,0.0,4.0,29/03/1447,
47,2,0.0,10.0,30/03/1447,
47,2,0.0,0.0,31/03/1447,
39,2,0.0,0.0,01/03/1447,
44,2,0.0,16.0,01/03/1447,
44,2,0.0,0.0,03/03/1447,
44,2,0.0,3.0,05/03/1447,
44,2,0.0,0.0,06/03/1447,
44,2,0.0,0.0,07/03/1447,
44,2,0.0,0.0,08/03/1447,
44,2,0.0,0.0,09/03/1447,
44,2,0.0,0.0,10/03/1447,
44,2,0.0,0.0,11/03/1447,
44,2,0.0,4.0,12/03/1447,
44,2,0.0,2.0,13/03/1447,
44,2,0.0,3.0,14/03/1447,
44,2,0.0,0.0,15/03/1447,
44,2,0.0,0.0,18/03/1447,
44,2,0.0,0.0,19/03/1447,
44,2,0.0,2.0,20/03/1447,
44,2,0.0,0.0,21/03/1447,
44,2,0.0,0.0,22/03/1447,
44,2,0.0,0.0,23/03/1447,
44,2,0.0,2.0,29/03/1447,
44,2,0.0,0.0,30/03/1447,
44,2,0.0,0.0,31/03/1447,
6,2,0.0,0.0,01/03/1447,
43,2,0.0,0.0,01/03/1447,
43,2,0.0,0.0,24/03/1447,
43,2,0.0,0.0,30/03/1447,
48,2,0.0,18.0,01/03/1447,
48,2,0.0,0.0,03/03/1447,
48,2,0.0,0.0,05/03/1447,
48,2,0.0,0.0,07/03/1447,
48,2,0.0,3.0,08/03/1447,
48,2,0.0,2.0,09/03/1447,
48,2,0.0,10.0,22/03/1447,
48,2,0.0,0.0,23/03/1447,
48,2,0.0,3.0,30/03/1447,
48,2,0.0,0.0,31/03/1447,
38,2,1.5,25.0,01/03/1447,
38,2,0.0,4.0,02/03/1447,
38,2,0.0,3.0,03/03/1447,
38,2,0.0,2.0,04/03/1447,
38,2,0.5,0.0,05/03/1447,
38,2,0.5,0.0,06/03/1447,
38,2,0.0,10.0,07/03/1447,
38,2,0.0,4.0,18/03/1447,
38,2,0.5,0.0,19/03/1447,
38,2,0.0,0.0,28/03/1447,
38,2,0.0,2.0,29/03/1447,
38,2,0.0,0.0,30/03/1447,
38,2,0.0,0.0,31/03/1447,
16,2,2.0,17.0,01/03/1447,
16,2,0.5,0.0,02/03/1447,
16,2,0.0,0.0,03/03/1447,
16,2,0.5,0.0,04/03/1447,
16,2,0.5,0.0,05/03/1447,
16,2,0.0,4.0,07/03/1447,
16,2,0.0,3.0,08/03/1447,
16,2,0.0,0.0,11/03/1447,
16,2,0.0,0.0,12/03/1447,
16,2,0.0,0.0,13/03/1447,
16,2,0.0,3.0,14/03/1447,
16,2,0.0,0.0,18/03/1447,
16,2,0.0,0.0,24/03/1447,
16,2,0.0,0.0,26/03/1447,
16,2,0.5,0.0,27/03/1447,
16,2,0.0,3.0,28/03/1447,
16,2,0.0,4.0,29/03/1447,
16,2,0.0,0.0,30/03/1447,
16,2,0.0,0.0,31/03/1447,
42,2,0.0,0.0,01/03/1447,
19,2,0.0,0.0,01/03/1447,
54,2,0.0,0.0,01/03/1447,
21,2,0.5,8.0,01/03/1447,
21,2,0.0,0.0,02/03/1447,
21,2,0.0,0.0,03/03/1447,
21,2,0.0,2.0,04/03/1447,
21,2,0.0,0.0,05/03/1447,
21,2,0.0,0.0,06/03/1447,
21,2,0.0,2.0,07/03/1447,
21,2,0.0,0.0,08/03/1447,
21,2,0.0,0.0,09/03/1447,
21,2,0.0,2.0,10/03/1447,
21,2,0.0,0.0,11/03/1447,
21,2,0.0,2.0,16/03/1447,
21,2,0.0,0.0,17/03/1447,
21,2,0.5,0.0,22/03/1447,
21,2,0.0,0.0,30/03/1447,
21,2,0.0,0.0,31/03/1447,
58,2,3.5,34.0,01/03/1447,
58,2,0.0,2.0,02/03/1447,
58,2,0.0,0.0,03/03/1447,
58,2,0.0,4.0,05/03/1447,
58,2,0.0,6.0,06/03/1447,
58,2,0.0,0.0,07/03/1447,
58,2,0.0,4.0,08/03/1447,
58,2,0.0,4.0,10/03/1447,
58,2,0.0,4.0,12/03/1447,
58,2,0.0,0.0,13/03/1447,
58,2,0.0,2.0,15/03/1447,
58,2,1.0,0.0,17/03/1447,
58,2,0.5,0.0,18/03/1447,
58,2,0.0,0.0,19/03/1447,
58,2,0.0,0.0,20/03/1447,
58,2,0.0,6.0,21/03/1447,
58,2,0.5,0.0,22/03/1447,
58,2,0.5,0.0,23/03/1447,
58,2,0.5,0.0,24/03/1447,
58,2,0.0,0.0,26/03/1447,
58,2,0.5,0.0,28/03/1447,
58,2,0.0,0.0,29/03/1447,
58,2,0.0,2.0,30/03/1447,
58,2,0.0,0.0,31/03/1447,
57,2,0.0,0.0,01/03/1447,
57,2,0.0,0.0,13/03/1447,
57,2,0.0,0.0,26/03/1447,
8,1,0.0,30.0,01/04/1447,
8,1,0.0,2.0,02/04/1447,
8,1,0.0,2.0,15/04/1447,
8,1,0.0,0.0,21/04/1447,
8,1,0.0,6.0,22/04/1447,
8,1,0.0,0.0,23/04/1447,
8,1,0.0,2.0,25/04/1447,
8,1,0.0,8.0,28/04/1447,
8,1,0.0,10.0,30/04/1447,
9,1,6.0,119.0,01/04/1447,
9,1,0.0,0.0,02/04/1447,
9,1,0.0,0.0,03/04/1447,
9,1,0.0,0.0,04/04/1447,
9,1,2.0,0.0,05/04/1447,
9,1,0.0,17.0,07/04/1447,
9,1,0.0,5.0,08/04/1447,
9,1,0.0,5.0,09/04/1447,
9,1,0.0,0.0,10/04/1447,
9,1,0.0,0.0,11/04/1447,
9,1,0.0,5.0,12/04/1447,
9,1,0.0,11.0,13/04/1447,
9,1,0.0,0.0,14/04/1447,
9,1,0.0,4.0,15/04/1447,
9,1,2.0,10.0,16/04/1447,
9,1,0.0,3.0,17/04/1447,
9,1,0.0,0.0,18/04/1447,
9,1,1.0,9.0,19/04/1447,
9,1,0.0,5.0,20/04/1447,
9,1,0.0,5.0,21/04/1447,
9,1,0.0,3.0,22/04/1447,
9,1,0.0,0.0,23/04/1447,
9,1,0.0,0.0,24/04/1447,
9,1,0.0,5.0,25/04/1447,
9,1,0.0,0.0,26/04/1447,
9,1,0.0,8.0,27/04/1447,
9,1,0.0,8.0,28/04/1447,
9,1,0.0,16.0,29/04/1447,
9,1,1.0,0.0,31/04/1447,
17,1,10.0,100.0,01/04/1447,
17,1,2.0,10.0,02/04/1447,
17,1,1.0,10.0,03/04/1447,
17,1,1.0,0.0,04/04/1447,
17,1,1.0,6.0,05/04/1447,
17,1,0.0,5.0,06/04/1447,
17,1,1.0,7.0,07/04/1447,
17,1,0.0,7.0,08/04/1447,
17,1,2.0,7.0,09/04/1447,
17,1,0.0,0.0,10/04/1447,
17,1,0.0,0.0,11/04/1447,
17,1,0.0,14.0,12/04/1447,
17,1,0.0,14.0,13/04/1447,
17,1,0.0,0.0,14/04/1447,
17,1,0.0,8.0,15/04/1447,
17,1,1.0,2.0,16/04/1447,
17,1,1.0,10.0,17/04/1447,
17,1,0.0,0.0,18/04/1447,
36,1,8.5,98.0,01/04/1447,
36,1,0.0,4.0,02/04/1447,
36,1,0.0,5.0,05/04/1447,
36,1,0.0,5.0,06/04/1447,
36,1,0.5,4.0,07/04/1447,
36,1,0.0,7.0,08/04/1447,
36,1,0.0,3.0,09/04/1447,
36,1,0.0,0.0,10/04/1447,
36,1,0.0,0.0,11/04/1447,
36,1,0.0,3.0,12/04/1447,
36,1,1.0,0.0,19/04/1447,
36,1,0.0,6.0,20/04/1447,
36,1,1.0,10.0,21/04/1447,
36,1,0.0,9.0,22/04/1447,
36,1,0.0,0.0,23/04/1447,
36,1,0.0,0.0,24/04/1447,
36,1,0.0,2.0,25/04/1447,
36,1,0.0,5.0,26/04/1447,
36,1,2.0,10.0,27/04/1447,
36,1,1.0,0.0,28/04/1447,
36,1,2.0,10.0,29/04/1447,
36,1,0.0,5.0,30/04/1447,
36,1,1.0,10.0,31/04/1447,
23,1,2.0,46.0,01/04/1447,
23,1,0.0,0.0,04/04/1447,
23,1,0.0,7.0,05/04/1447,
23,1,0.0,4.0,06/04/1447,
23,1,0.0,4.0,07/04/1447,
23,1,0.0,0.0,08/04/1447,
23,1,0.0,6.0,09/04/1447,
23,1,0.0,0.0,10/04/1447,
23,1,0.0,0.0,11/04/1447,
23,1,0.0,0.0,17/04/1447,
23,1,0.0,0.0,18/04/1447,
23,1,0.0,0.0,19/04/1447,
23,1,0.0,0.0,20/04/1447,
23,1,0.0,2.0,21/04/1447,
23,1,0.0,6.0,22/04/1447,
23,1,0.0,0.0,23/04/1447,
23,1,0.0,0.0,24/04/1447,
23,1,0.0,3.0,25/04/1447,
23,1,1.0,2.0,26/04/1447,
23,1,0.0,4.0,27/04/1447,
23,1,0.0,4.0,28/04/1447,
23,1,1.0,0.0,29/04/1447,
23,1,0.0,2.0,30/04/1447,
23,1,0.0,2.0,31/04/1447,
3,1,1.0,33.0,01/04/1447,
3,1,0.0,5.0,06/04/1447,
3,1,0.0,5.0,14/04/1447,
3,1,0.0,0.0,15/04/1447,
3,1,1.0,10.0,16/04/1447,
3,1,0.0,0.0,18/04/1447,
3,1,0.0,8.0,22/04/1447,
3,1,0.0,0.0,23/04/1447,
3,1,0.0,0.0,24/04/1447,
3,1,0.0,3.0,25/04/1447,
3,1,0.0,2.0,29/04/1447,
4,1,1.0,100.0,01/04/1447,
4,1,0.0,6.0,03/04/1447,
4,1,0.0,7.0,05/04/1447,
4,1,0.0,8.0,06/04/1447,
4,1,0.0,6.0,07/04/1447,
4,1,0.0,4.0,08/04/1447,
4,1,0.0,0.0,10/04/1447,
4,1,0.0,7.0,12/04/1447,
4,1,0.0,10.0,13/04/1447,
4,1,0.0,0.0,14/04/1447,
4,1,0.0,8.0,15/04/1447,
4,1,0.0,0.0,18/04/1447,
4,1,0.0,0.0,20/04/1447,
4,1,0.0,8.0,22/04/1447,
4,1,0.0,0.0,24/04/1447,
4,1,1.0,8.0,25/04/1447,
4,1,0.0,7.0,27/04/1447,
4,1,0.0,8.0,28/04/1447,
4,1,0.0,8.0,29/04/1447,
4,1,0.0,5.0,31/04/1447,
12,1,6.0,34.0,01/04/1447,
12,1,1.0,10.0,02/04/1447,
12,1,1.0,7.0,04/04/1447,
12,1,1.0,0.0,20/04/1447,
12,1,0.0,2.0,22/04/1447,
12,1,0.0,0.0,23/04/1447,
12,1,0.0,2.0,24/04/1447,
12,1,1.0,0.0,25/04/1447,
12,1,1.0,8.0,27/04/1447,
12,1,0.5,0.0,28/04/1447,
12,1,0.0,5.0,29/04/1447,
12,1,0.5,0.0,30/04/1447,
49,1,0.0,26.0,01/04/1447,
49,1,0.0,8.0,22/04/1447,
49,1,0.0,5.0,26/04/1447,
49,1,0.0,0.0,27/04/1447,
49,1,0.0,0.0,28/04/1447,
49,1,0.0,8.0,29/04/1447,
49,1,0.0,0.0,30/04/1447,
49,1,0.0,5.0,31/04/1447,
22,1,0.0,0.0,01/04/1447,
31,1,0.0,0.0,01/04/1447,
51,1,0.0,0.0,01/04/1447,
52,1,0.0,40.0,01/04/1447,
52,1,0.0,4.0,02/04/1447,
52,1,0.0,4.0,08/04/1447,
52,1,0.0,4.0,09/04/1447,
52,1,0.0,3.0,12/04/1447,
52,1,0.0,0.0,14/04/1447,
52,1,0.0,5.0,15/04/1447,
52,1,0.0,0.0,16/04/1447,
52,1,0.0,10.0,17/04/1447,
52,1,0.0,0.0,18/04/1447,
52,1,0.0,0.0,19/04/1447,
52,1,0.0,0.0,20/04/1447,
52,1,0.0,4.0,21/04/1447,
52,1,0.0,0.0,23/04/1447,
52,1,0.0,0.0,24/04/1447,
52,1,0.0,0.0,28/04/1447,
52,1,0.0,4.0,29/04/1447,
52,1,0.0,2.0,30/04/1447,
52,1,0.0,0.0,31/04/1447,
47,1,8.0,87.0,01/04/1447,
47,1,0.5,0.0,03/04/1447,
47,1,0.5,0.0,04/04/1447,
47,1,0.5,0.0,05/04/1447,
47,1,0.0,7.0,06/04/1447,
47,1,0.0,8.0,07/04/1447,
47,1,0.5,0.0,08/04/1447,
47,1,0.0,2.0,09/04/1447,
47,1,0.0,0.0,10/04/1447,
47,1,0.0,0.0,11/04/1447,
47,1,0.0,4.0,12/04/1447,
47,1,0.5,10.0,13/04/1447,
47,1,0.0,0.0,14/04/1447,
47,1,0.5,5.0,15/04/1447,
47,1,0.5,6.0,16/04/1447,
47,1,0.5,4.0,17/04/1447,
47,1,0.0,0.0,18/04/1447,
47,1,0.5,5.0,19/04/1447,
47,1,0.0,0.0,20/04/1447,
47,1,0.5,0.0,21/04/1447,
47,1,0.5,0.0,22/04/1447,
47,1,0.0,0.0,23/04/1447,
47,1,0.0,4.0,24/04/1447,
47,1,0.0,4.0,25/04/1447,
47,1,0.0,1.0,26/04/1447,
47,1,0.5,0.0,27/04/1447,
47,1,1.0,10.0,28/04/1447,
47,1,1.0,0.0,29/04/1447,
47,1,0.0,7.0,30/04/1447,
47,1,0.0,10.0,31/04/1447,
24,2,0.0,0.0,01/04/1447,
24,2,0.0,0.0,23/04/1447,
53,2,0.0,34.0,01/04/1447,
53,2,0.0,10.0,24/04/1447,
53,2,0.0,8.0,25/04/1447,
53,2,0.0,7.0,26/04/1447,
53,2,0.0,3.0,28/04/1447,
53,2,0.0,4.0,29/04/1447,
53,2,0.0,2.0,30/04/1447,
53,2,0.0,0.0,31/04/1447,
40,2,5.5,124.0,01/04/1447,
40,2,0.0,5.0,02/04/1447,
40,2,0.0,0.0,03/04/1447,
40,2,0.0,6.0,04/04/1447,
40,2,0.0,0.0,05/04/1447,
40,2,0.0,0.0,06/04/1447,
40,2,0.0,15.0,07/04/1447,
40,2,1.0,0.0,08/04/1447,
40,2,0.0,10.0,09/04/1447,
40,2,0.0,10.0,10/04/1447,
40,2,0.0,0.0,11/04/1447,
40,2,0.0,0.0,12/04/1447,
40,2,0.0,2.0,13/04/1447,
40,2,0.0,0.0,14/04/1447,
40,2,0.0,13.0,15/04/1447,
40,2,0.0,5.0,16/04/1447,
40,2,1.0,0.0,17/04/1447,
40,2,0.0,0.0,18/04/1447,
40,2,1.0,0.0,19/04/1447,
40,2,0.0,10.0,20/04/1447,
40,2,0.5,8.0,21/04/1447,
40,2,0.5,0.0,22/04/1447,
40,2,0.0,0.0,23/04/1447,
40,2,0.0,8.0,24/04/1447,
40,2,0.0,7.0,25/04/1447,
40,2,0.5,5.0,26/04/1447,
40,2,0.5,0.0,27/04/1447,
40,2,0.0,10.0,28/04/1447,
40,2,0.0,10.0,29/04/1447,
40,2,0.5,0.0,30/04/1447,
40,2,0.0,0.0,31/04/1447,
29,2,3.0,41.0,01/04/1447,
29,2,0.5,0.0,02/04/1447,
29,2,0.0,0.0,03/04/1447,
29,2,0.5,0.0,04/04/1447,
29,2,0.0,0.0,05/04/1447,
29,2,0.5,0.0,06/04/1447,
29,2,0.0,3.0,07/04/1447,
29,2,0.5,0.0,08/04/1447,
29,2,0.5,0.0,09/04/1447,
29,2,0.0,10.0,10/04/1447,
29,2,0.0,0.0,11/04/1447,
29,2,0.0,0.0,12/04/1447,
29,2,0.5,0.0,13/04/1447,
29,2,0.0,2.0,14/04/1447,
29,2,0.0,8.0,15/04/1447,
29,2,0.0,2.0,16/04/1447,
29,2,0.0,4.0,17/04/1447,
29,2,0.0,0.0,18/04/1447,
29,2,0.0,0.0,19/04/1447,
29,2,0.0,3.0,20/04/1447,
29,2,0.0,0.0,21/04/1447,
29,2,0.0,4.0,22/04/1447,
29,2,0.0,0.0,23/04/1447,
29,2,0.0,0.0,24/04/1447,
29,2,0.0,5.0,25/04/1447,
13,2,6.015,122.0,01/04/1447,
13,2,0.0,10.0,02/04/1447,
13,2,0.0,0.0,03/04/1447,
13,2,0.5,0.0,04/04/1447,
13,2,0.0,0.0,05/04/1447,
13,2,0.5,5.0,06/04/1447,
13,2,0.0,3.0,07/04/1447,
13,2,0.5,0.0,08/04/1447,
13,2,0.0,20.0,09/04/1447,
13,2,0.0,15.0,10/04/1447,
13,2,0.0,0.0,11/04/1447,
13,2,0.0,0.0,12/04/1447,
13,2,0.5,0.0,13/04/1447,
13,2,0.0,5.0,14/04/1447,
13,2,0.5,5.0,15/04/1447,
13,2,1.0,5.0,16/04/1447,
13,2,0.0,5.0,17/04/1447,
13,2,0.0,0.0,18/04/1447,
13,2,1.0,0.0,19/04/1447,
13,2,0.515,0.0,20/04/1447,
13,2,0.0,12.0,21/04/1447,
13,2,0.0,1.0,22/04/1447,
13,2,0.0,0.0,23/04/1447,
13,2,0.5,10.0,24/04/1447,
13,2,0.0,8.0,25/04/1447,
13,2,0.5,0.0,26/04/1447,
13,2,0.0,8.0,27/04/1447,
13,2,0.0,0.0,28/04/1447,
13,2,0.0,0.0,29/04/1447,
13,2,0.0,10.0,30/04/1447,
13,2,0.0,0.0,31/04/1447,
32,2,2.0,43.0,01/04/1447,
32,2,0.5,0.0,02/04/1447,
32,2,0.0,0.0,03/04/1447,
32,2,0.0,0.0,04/04/1447,
32,2,0.5,0.0,06/04/1447,
32,2,0.5,0.0,07/04/1447,
32,2,0.5,0.0,08/04/1447,
32,2,0.0,3.0,09/04/1447,
32,2,0.0,0.0,10/04/1447,
32,2,0.0,0.0,11/04/1447,
32,2,0.0,0.0,12/04/1447,
32,2,0.0,10.0,13/04/1447,
32,2,0.0,2.0,16/04/1447,
32,2,0.0,8.0,17/04/1447,
32,2,0.0,0.0,18/04/1447,
32,2,0.0,3.0,19/04/1447,
32,2,0.0,3.0,21/04/1447,
32,2,0.0,4.0,22/04/1447,
32,2,0.0,0.0,23/04/1447,
32,2,0.0,0.0,24/04/1447,
32,2,0.0,2.0,25/04/1447,
32,2,0.0,4.0,26/04/1447,
32,2,0.0,4.0,27/04/1447,
32,2,0.0,0.0,28/04/1447,
32,2,0.0,0.0,29/04/1447,
32,2,0.0,0.0,30/04/1447,
32,2,0.0,0.0,31/04/1447,
50,2,0.0,44.0,01/04/1447,
50,2,0.0,0.0,03/04/1447,
50,2,0.0,4.0,07/04/1447,
50,2,0.0,3.0,08/04/1447,
50,2,0.0,4.0,09/04/1447,
50,2,0.0,0.0,11/04/1447,
50,2,0.0,4.0,12/04/1447,
50,2,0.0,5.0,13/04/1447,
50,2,0.0,10.0,14/04/1447,
50,2,0.0,2.0,16/04/1447,
50,2,0.0,0.0,17/04/1447,
50,2,0.0,0.0,18/04/1447,
50,2,0.0,2.0,19/04/1447,
50,2,0.0,7.0,28/04/1447,
50,2,0.0,3.0,29/04/1447,
50,2,0.0,0.0,30/04/1447,
50,2,0.0,0.0,31/04/1447,
2,2,1.5,32.0,01/04/1447,
2,2,0.0,3.0,02/04/1447,
2,2,0.0,0.0,03/04/1447,
2,2,0.0,3.0,04/04/1447,
2,2,0.0,5.0,06/04/1447,
2,2,0.0,7.0,07/04/1447,
2,2,0.5,0.0,08/04/1447,
2,2,0.5,0.0,09/04/1447,
2,2,0.5,0.0,10/04/1447,
2,2,0.0,0.0,11/04/1447,
2,2,0.0,0.0,13/04/1447,
2,2,0.0,0.0,18/04/1447,
2,2,0.0,0.0,24/04/1447,
2,2,0.0,0.0,25/04/1447,
2,2,0.0,8.0,28/04/1447,
2,2,0.0,6.0,29/04/1447,
56,5,3.5,48.0,01/04/1447,
56,5,0.0,3.0,02/04/1447,
56,5,0.0,0.0,03/04/1447,
56,5,0.5,0.0,04/04/1447,
56,5,0.5,0.0,05/04/1447,
56,5,0.0,4.0,06/04/1447,
56,5,0.0,2.0,07/04/1447,
56,5,0.0,3.0,08/04/1447,
56,5,0.0,3.0,09/04/1447,
56,5,0.0,5.0,10/04/1447,
56,5,0.0,0.0,11/04/1447,
56,5,0.0,0.0,12/04/1447,
56,5,0.0,0.0,13/04/1447,
56,5,0.0,3.0,14/04/1447,
56,5,0.0,2.0,15/04/1447,
56,5,0.5,0.0,16/04/1447,
56,5,0.5,0.0,17/04/1447,
56,5,0.0,0.0,18/04/1447,
56,5,0.5,0.0,19/04/1447,
56,5,0.0,7.0,20/04/1447,
56,5,0.0,3.0,21/04/1447,
56,5,0.0,0.0,22/04/1447,
56,5,0.0,0.0,23/04/1447,
56,5,0.0,0.0,24/04/1447,
56,5,0.5,0.0,25/04/1447,
56,5,0.0,5.0,26/04/1447,
56,5,0.0,4.0,27/04/1447,
56,5,0.5,0.0,28/04/1447,
56,5,0.0,4.0,29/04/1447,
56,5,0.0,0.0,30/04/1447,
56,5,0.0,0.0,31/04/1447,
35,5,1.0,19.0,01/04/1447,
35,5,0.0,0.0,18/04/1447,
35,5,0.0,5.0,19/04/1447,
35,5,0.5,0.0,21/04/1447,
35,5,0.5,0.0,22/04/1447,
35,5,0.0,2.0,24/04/1447,
35,5,0.0,0.0,25/04/1447,
35,5,0.0,0.0,26/04/1447,
35,5,0.0,3.0,27/04/1447,
35,5,0.0,5.0,28/04/1447,
35,5,0.0,4.0,29/04/1447,
35,5,0.0,0.0,30/04/1447,
35,5,0.0,0.0,31/04/1447,
7,5,2.0,34.0,01/04/1447,
7,5,0.0,2.0,02/04/1447,
7,5,0.0,0.0,03/04/1447,
7,5,0.0,3.0,04/04/1447,
7,5,0.0,0.0,05/04/1447,
7,5,0.0,2.0,06/04/1447,
7,5,0.5,0.0,08/04/1447,
7,5,0.5,0.0,09/04/1447,
7,5,0.0,2.0,10/04/1447,
7,5,0.0,0.0,11/04/1447,
7,5,0.0,0.0,12/04/1447,
7,5,0.0,0.0,13/04/1447,
7,5,0.0,5.0,14/04/1447,
7,5,0.0,2.0,15/04/1447,
7,5,0.0,3.0,16/04/1447,
7,5,0.0,0.0,18/04/1447,
7,5,0.0,4.0,19/04/1447,
7,5,0.5,0.0,21/04/1447,
7,5,0.5,0.0,22/04/1447,
7,5,0.0,3.0,24/04/1447,
7,5,0.0,0.0,25/04/1447,
7,5,0.0,0.0,26/04/1447,
7,5,0.0,3.0,27/04/1447,
7,5,0.0,3.0,28/04/1447,
7,5,0.0,2.0,29/04/1447,
7,5,0.0,0.0,30/04/1447,
7,5,0.0,0.0,31/04/1447,
38,5,0.0,16.0,01/04/1447,
38,5,0.0,0.0,18/04/1447,
38,5,0.0,4.0,19/04/1447,
38,5,0.0,0.0,25/04/1447,
38,5,0.0,0.0,26/04/1447,
38,5,0.0,3.0,27/04/1447,
38,5,0.0,7.0,28/04/1447,
38,5,0.0,2.0,29/04/1447,
38,5,0.0,0.0,30/04/1447,
38,5,0.0,0.0,31/04/1447,
16,5,2.5,43.0,01/04/1447,
16,5,0.0,0.0,02/04/1447,
16,5,0.0,2.0,03/04/1447,
16,5,0.0,3.0,04/04/1447,
16,5,0.0,3.0,05/04/1447,
16,5,0.0,0.0,06/04/1447,
16,5,0.5,0.0,09/04/1447,
16,5,0.0,4.0,10/04/1447,
16,5,0.0,8.0,11/04/1447,
16,5,0.0,0.0,13/04/1447,
16,5,0.0,3.0,15/04/1447,
16,5,0.0,5.0,16/04/1447,
16,5,0.0,0.0,17/04/1447,
16,5,0.0,0.0,18/04/1447,
16,5,0.0,3.0,19/04/1447,
16,5,0.5,0.0,21/04/1447,
16,5,0.5,0.0,22/04/1447,
